Transaction_ID,Customer_ID,Transaction_Date,Amount,Payment_Method,Device,Location,Status,Failure_Reason
TXN0875,CUST1875,2026-01-21,1217.55,Debit Card,Mobile,Pune,Success,None
TXN0325,CUST1186,2026-01-21,2291.48,Debit Card,Desktop,Hyderabad,Success,None
TXN1197,CUST1055,2026-01-21,1196.21,UPI,Mobile,Pune,Success,None
TXN0342,CUST1819,2026-01-21,831.07,Debit Card,Desktop,Mumbai,Success,None
TXN0019,CUST1663,2026-01-21,720.86,UPI,Desktop,Chennai,Success,None
TXN0671,CUST1757,2026-01-21,412.46,Wallet,Mobile,Mumbai,Success,None
TXN1419,CUST1778,2026-01-21,1866.73,Net Banking,Mobile,Pune,Failed,Insufficient Funds
TXN0841,CUST1229,2026-01-21,1050.85,UPI,Mobile,Bangalore,Success,None
TXN2364,CUST1270,2026-01-21,832.22,UPI,Mobile,Pune,Success,None
TXN2377,CUST1538,2026-01-21,1496.1,Wallet,Mobile,Pune,Success,None
TXN0754,CUST1191,2026-01-21,1468.29,UPI,Mobile,Chennai,Success,None
TXN0369,CUST1896,2026-01-21,1156.45,UPI,Mobile,Chennai,Success,None
TXN1319,CUST1547,2026-01-21,1024.05,Credit Card,Mobile,Chennai,Success,None
TXN0691,CUST1987,2026-01-21,2198.98,Debit Card,Mobile,Mumbai,Success,None
TXN1500,CUST1117,2026-01-21,624.24,Credit Card,Mobile,Mumbai,Success,None
TXN1036,CUST1770,2026-01-21,743.44,Wallet,Desktop,Mumbai,Success,None
TXN2758,CUST1019,2026-01-21,820.51,Debit Card,Mobile,Chennai,Success,None
TXN1596,CUST1308,2026-01-21,1704.43,UPI,Mobile,Pune,Success,None
TXN1104,CUST1334,2026-01-21,1255.54,Credit Card,Mobile,Bangalore,Success,None
TXN0919,CUST1814,2026-01-21,575.7,Credit Card,Mobile,Pune,Success,None
TXN1772,CUST1385,2026-01-21,2541.55,Net Banking,Mobile,Hyderabad,Success,None
TXN2597,CUST1351,2026-01-21,1274.94,UPI,Tablet,Delhi,Success,None
TXN1641,CUST1048,2026-01-21,1553.1,UPI,Mobile,Delhi,Success,None
TXN1855,CUST1820,2026-01-22,4069.08,Credit Card,Mobile,Mumbai,Success,None
TXN2102,CUST1804,2026-01-22,826.83,UPI,Mobile,Chennai,Failed,Network Error
TXN2003,CUST1934,2026-01-22,421.75,Debit Card,Desktop,Pune,Success,None
TXN2645,CUST1773,2026-01-22,3317.25,Debit Card,Mobile,Delhi,Success,None
TXN1906,CUST1848,2026-01-22,608.69,UPI,Desktop,Bangalore,Success,None
TXN0431,CUST1687,2026-01-22,618.69,UPI,Desktop,Pune,Success,None
TXN2533,CUST1008,2026-01-22,1498.68,UPI,Desktop,Pune,Success,None
TXN0472,CUST1517,2026-01-22,4988.07,Credit Card,Mobile,Hyderabad,Success,None
TXN1733,CUST1095,2026-01-22,955.38,UPI,Mobile,Delhi,Success,None
TXN2917,CUST1002,2026-01-22,727.37,Net Banking,Mobile,Delhi,Success,None
TXN1297,CUST1661,2026-01-22,1281.98,Credit Card,Mobile,Mumbai,Success,None
TXN2183,CUST1194,2026-01-22,305.41,Debit Card,Mobile,Delhi,Success,None
TXN2661,CUST1866,2026-01-22,919.24,Credit Card,Desktop,Hyderabad,Success,None
TXN2895,CUST1916,2026-01-22,2711.64,UPI,Mobile,Pune,Success,None
TXN2224,CUST1567,2026-01-22,1285.24,Debit Card,Mobile,Chennai,Failed,Network Error
TXN0459,CUST1658,2026-01-22,1737.42,Credit Card,Mobile,Chennai,Success,None
TXN1410,CUST1546,2026-01-22,271.54,Debit Card,Desktop,Hyderabad,Success,None
TXN1524,CUST1931,2026-01-22,2127.81,Debit Card,Mobile,Delhi,Success,None
TXN0731,CUST1969,2026-01-22,1534.22,Wallet,Mobile,Delhi,Success,None
TXN2626,CUST1381,2026-01-23,444.36,Debit Card,Tablet,Bangalore,Success,None
TXN2375,CUST1021,2026-01-23,2764.25,Debit Card,Mobile,Pune,Success,None
TXN1216,CUST1725,2026-01-23,434.04,Credit Card,Mobile,Chennai,Failed,Bank Declined
TXN1193,CUST1046,2026-01-23,2861.3,Wallet,Desktop,Pune,Success,None
TXN0783,CUST1396,2026-01-23,738.42,UPI,Desktop,Pune,Success,None
TXN2649,CUST1370,2026-01-23,1834.89,Net Banking,Desktop,Chennai,Success,None
TXN1959,CUST1726,2026-01-23,568.05,UPI,Mobile,Mumbai,Success,None
TXN1452,CUST1142,2026-01-23,527.61,Wallet,Desktop,Bangalore,Success,None
TXN0887,CUST1753,2026-01-23,733.81,Credit Card,Mobile,Bangalore,Success,None
TXN1927,CUST1802,2026-01-23,1046.47,Net Banking,Mobile,Pune,Success,None
TXN0479,CUST1496,2026-01-23,1874.95,UPI,Mobile,Delhi,Success,None
TXN1508,CUST1947,2026-01-23,2293.29,UPI,Desktop,Chennai,Success,None
TXN0142,CUST1138,2026-01-23,1485.3,Credit Card,Mobile,Delhi,Success,None
TXN1584,CUST1982,2026-01-23,707.6,UPI,Mobile,Pune,Success,None
TXN0636,CUST1789,2026-01-24,859.37,Credit Card,Mobile,Pune,Success,None
TXN1947,CUST1822,2026-01-24,1743.37,Credit Card,Desktop,Chennai,Failed,Insufficient Funds
TXN1951,CUST1317,2026-01-24,683.51,Net Banking,Mobile,Chennai,Success,None
TXN0556,CUST1050,2026-01-24,518.57,Debit Card,Mobile,Delhi,Success,None
TXN0534,CUST1505,2026-01-24,1237.42,Debit Card,Mobile,Mumbai,Success,None
TXN1952,CUST1591,2026-01-24,2461.95,UPI,Desktop,Pune,Success,None
TXN2180,CUST1987,2026-01-24,946.5,UPI,Mobile,Chennai,Success,None
TXN1657,CUST1735,2026-01-24,2814.81,UPI,Desktop,Chennai,Success,None
TXN2152,CUST1752,2026-01-24,3818.9,UPI,Mobile,Delhi,Success,None
TXN1671,CUST1476,2026-01-24,965.53,Debit Card,Desktop,Mumbai,Success,None
TXN1326,CUST1074,2026-01-24,6949.23,UPI,Mobile,Mumbai,Success,None
TXN1589,CUST1566,2026-01-24,2359.65,UPI,Mobile,Bangalore,Success,None
TXN0076,CUST1091,2026-01-24,1539.81,UPI,Mobile,Hyderabad,Success,None
TXN1993,CUST1687,2026-01-25,1184.63,UPI,Mobile,Delhi,Success,None
TXN0228,CUST1339,2026-01-25,675.53,UPI,Tablet,Bangalore,Success,None
TXN1594,CUST1430,2026-01-25,1578.56,UPI,Mobile,Pune,Success,None
TXN0223,CUST1645,2026-01-25,1756.47,Debit Card,Mobile,Bangalore,Failed,Bank Declined
TXN0485,CUST1992,2026-01-25,226.02,Debit Card,Mobile,Mumbai,Success,None
TXN1505,CUST1227,2026-01-25,772.58,UPI,Mobile,Bangalore,Success,None
TXN2228,CUST1858,2026-01-25,1055.61,UPI,Mobile,Bangalore,Success,None
TXN2721,CUST1132,2026-01-25,467.67,UPI,Mobile,Pune,Success,None
TXN2960,CUST1323,2026-01-25,1380.22,UPI,Desktop,Hyderabad,Success,None
TXN0208,CUST1170,2026-01-25,1402.01,Credit Card,Mobile,Pune,Success,None
TXN0207,CUST1654,2026-01-25,4415.6,Debit Card,Mobile,Delhi,Success,None
TXN0852,CUST1516,2026-01-25,740.08,Credit Card,Mobile,Chennai,Success,None
TXN0855,CUST1421,2026-01-25,2920.47,Credit Card,Mobile,Bangalore,Success,None
TXN2502,CUST1864,2026-01-25,100.0,Credit Card,Mobile,Delhi,Success,None
TXN1739,CUST1490,2026-01-25,2870.81,Debit Card,Mobile,Chennai,Failed,Bank Declined
TXN0947,CUST1970,2026-01-25,1229.53,UPI,Desktop,Pune,Success,None
TXN2494,CUST1085,2026-01-25,472.12,UPI,Mobile,Hyderabad,Success,None
TXN1438,CUST1088,2026-01-25,681.43,Credit Card,Desktop,Delhi,Success,None
TXN2499,CUST1935,2026-01-26,981.42,Net Banking,Mobile,Mumbai,Success,None
TXN0021,CUST1661,2026-01-26,5925.58,Debit Card,Tablet,Pune,Success,None
TXN2801,CUST1335,2026-01-26,337.91,UPI,Desktop,Pune,Success,None
TXN0316,CUST1197,2026-01-26,2509.02,Debit Card,Mobile,Delhi,Success,None
TXN0772,CUST1216,2026-01-26,675.24,UPI,Mobile,Hyderabad,Success,None
TXN1738,CUST1813,2026-01-26,1016.5,Net Banking,Mobile,Hyderabad,Failed,Network Error
TXN2886,CUST1821,2026-01-26,505.46,Net Banking,Tablet,Chennai,Success,None
TXN1032,CUST1708,2026-01-26,2314.18,Wallet,Tablet,Chennai,Success,None
TXN2479,CUST1424,2026-01-26,2585.9,UPI,Mobile,Chennai,Success,None
TXN2484,CUST1087,2026-01-26,888.37,Net Banking,Mobile,Chennai,Failed,Invalid Details
TXN1430,CUST1378,2026-01-26,863.66,UPI,Desktop,Chennai,Success,None
TXN1916,CUST1712,2026-01-26,871.82,UPI,Desktop,Chennai,Success,None
TXN1758,CUST1623,2026-01-26,5387.08,Credit Card,Mobile,Hyderabad,Success,None
TXN2086,CUST1145,2026-01-27,1525.3,UPI,Mobile,Hyderabad,Success,None
TXN2687,CUST1083,2026-01-27,1074.93,UPI,Mobile,Chennai,Success,None
TXN2202,CUST1900,2026-01-27,1203.45,UPI,Mobile,Delhi,Success,None
TXN0850,CUST1633,2026-01-27,1115.53,UPI,Mobile,Mumbai,Success,None
TXN1065,CUST1153,2026-01-27,1857.3,Credit Card,Mobile,Chennai,Success,None
TXN2120,CUST1771,2026-01-27,1962.13,UPI,Tablet,Delhi,Success,None
TXN1948,CUST1496,2026-01-27,571.8,Debit Card,Mobile,Bangalore,Success,None
TXN1491,CUST1253,2026-01-27,2263.32,UPI,Desktop,Delhi,Success,None
TXN0466,CUST1171,2026-01-27,1296.18,UPI,Desktop,Delhi,Failed,Insufficient Funds
TXN0814,CUST1150,2026-01-27,1271.71,Debit Card,Mobile,Chennai,Success,None
TXN2252,CUST1421,2026-01-27,470.38,UPI,Mobile,Chennai,Success,None
TXN2373,CUST1973,2026-01-27,825.34,Credit Card,Tablet,Bangalore,Failed,Network Error
TXN1685,CUST1113,2026-01-27,1003.03,Net Banking,Mobile,Mumbai,Success,None
TXN0101,CUST1555,2026-01-27,1049.57,Debit Card,Mobile,Mumbai,Success,None
TXN2656,CUST1529,2026-01-28,1019.47,UPI,Desktop,Bangalore,Success,None
TXN1168,CUST1402,2026-01-28,499.94,Net Banking,Mobile,Delhi,Success,None
TXN1633,CUST1176,2026-01-28,1287.43,Wallet,Mobile,Hyderabad,Success,None
TXN0343,CUST1488,2026-01-28,798.57,Debit Card,Mobile,Pune,Success,None
TXN1637,CUST1665,2026-01-28,2014.16,UPI,Mobile,Chennai,Success,None
TXN2443,CUST1272,2026-01-28,1667.08,UPI,Desktop,Delhi,Success,None
TXN0377,CUST1232,2026-01-28,3413.64,UPI,Mobile,Chennai,Success,None
TXN2879,CUST1396,2026-01-28,351.91,Net Banking,Mobile,Bangalore,Success,None
TXN0717,CUST1011,2026-01-28,369.01,UPI,Tablet,Bangalore,Failed,Network Error
TXN0771,CUST1278,2026-01-28,2804.56,UPI,Mobile,Chennai,Success,None
TXN1045,CUST1144,2026-01-28,743.94,Credit Card,Desktop,Hyderabad,Success,None
TXN1605,CUST1574,2026-01-28,1799.08,UPI,Mobile,Bangalore,Success,None
TXN1732,CUST1802,2026-01-28,417.73,UPI,Mobile,Bangalore,Success,None
TXN1196,CUST1238,2026-01-28,751.39,UPI,Desktop,Bangalore,Success,None
TXN0961,CUST1675,2026-01-28,2535.21,Net Banking,Desktop,Pune,Success,None
TXN2738,CUST1164,2026-01-28,931.14,Credit Card,Mobile,Chennai,Failed,Insufficient Funds
TXN1342,CUST1025,2026-01-28,1217.49,UPI,Mobile,Hyderabad,Success,None
TXN2322,CUST1905,2026-01-28,1728.75,UPI,Desktop,Delhi,Failed,Insufficient Funds
TXN2229,CUST1972,2026-01-28,807.51,UPI,Mobile,Delhi,Success,None
TXN0461,CUST1546,2026-01-29,4357.29,Net Banking,Mobile,Pune,Success,None
TXN0464,CUST1511,2026-01-29,515.13,UPI,Mobile,Hyderabad,Success,None
TXN2724,CUST1682,2026-01-29,499.74,Debit Card,Tablet,Delhi,Success,None
TXN0338,CUST1146,2026-01-29,1348.57,Credit Card,Mobile,Pune,Success,None
TXN1158,CUST1194,2026-01-29,684.07,UPI,Mobile,Hyderabad,Success,None
TXN2151,CUST1889,2026-01-29,1364.93,UPI,Mobile,Bangalore,Success,None
TXN2809,CUST1775,2026-01-29,1305.78,UPI,Mobile,Mumbai,Success,None
TXN1672,CUST1285,2026-01-29,1208.01,Credit Card,Mobile,Hyderabad,Success,None
TXN2496,CUST1659,2026-01-29,584.81,UPI,Mobile,Chennai,Failed,Bank Declined
TXN2415,CUST1059,2026-01-29,641.92,UPI,Mobile,Hyderabad,Success,None
TXN2586,CUST1308,2026-01-29,816.38,Debit Card,Mobile,Delhi,Success,None
TXN1816,CUST1493,2026-01-29,1830.09,Credit Card,Mobile,Delhi,Success,None
TXN1290,CUST1314,2026-01-29,764.74,Debit Card,Desktop,Chennai,Success,None
TXN0481,CUST1180,2026-01-30,2582.72,Net Banking,Desktop,Delhi,Success,None
TXN0874,CUST1444,2026-01-30,1764.64,Credit Card,Mobile,Mumbai,Success,None
TXN1277,CUST1368,2026-01-30,900.31,Credit Card,Mobile,Bangalore,Success,None
TXN1207,CUST1007,2026-01-30,831.06,Debit Card,Mobile,Pune,Success,None
TXN0571,CUST1053,2026-01-30,2614.43,UPI,Mobile,Hyderabad,Success,None
TXN0119,CUST1337,2026-01-30,1241.47,UPI,Mobile,Hyderabad,Success,None
TXN0978,CUST1928,2026-01-30,535.13,Credit Card,Mobile,Pune,Success,None
TXN1423,CUST1827,2026-01-30,1213.85,Debit Card,Mobile,Pune,Success,None
TXN0141,CUST1062,2026-01-30,1481.33,Debit Card,Mobile,Mumbai,Success,None
TXN0943,CUST1258,2026-01-30,3017.26,Debit Card,Desktop,Chennai,Success,None
TXN1991,CUST1136,2026-01-30,5634.19,UPI,Tablet,Bangalore,Success,None
TXN1433,CUST1573,2026-01-30,1939.33,UPI,Mobile,Delhi,Success,None
TXN1525,CUST1291,2026-01-30,412.4,Wallet,Mobile,Mumbai,Success,None
TXN2526,CUST1304,2026-01-30,663.4,Credit Card,Desktop,Mumbai,Success,None
TXN0152,CUST1230,2026-01-30,1048.1,UPI,Desktop,Mumbai,Success,None
TXN2988,CUST1344,2026-01-31,505.76,Debit Card,Mobile,Mumbai,Failed,Bank Declined
TXN1506,CUST1876,2026-01-31,1490.63,UPI,Mobile,Hyderabad,Success,None
TXN0126,CUST1187,2026-01-31,4705.73,Net Banking,Mobile,Delhi,Success,None
TXN2981,CUST1669,2026-01-31,1365.87,UPI,Mobile,Bangalore,Success,None
TXN1254,CUST1085,2026-01-31,962.16,UPI,Mobile,Bangalore,Failed,Network Error
TXN0645,CUST1085,2026-01-31,2542.01,UPI,Mobile,Bangalore,Success,None
TXN2008,CUST1614,2026-01-31,1218.82,Net Banking,Tablet,Pune,Failed,Technical Error
TXN1408,CUST1587,2026-01-31,466.49,UPI,Mobile,Chennai,Success,None
TXN0238,CUST1224,2026-01-31,489.65,UPI,Mobile,Mumbai,Success,None
TXN2691,CUST1144,2026-01-31,1725.26,Credit Card,Mobile,Bangalore,Failed,Network Error
TXN2897,CUST1827,2026-01-31,458.51,UPI,Mobile,Hyderabad,Success,None
TXN0250,CUST1455,2026-01-31,1395.56,Net Banking,Mobile,Bangalore,Success,None
TXN1615,CUST1417,2026-01-31,1578.68,Net Banking,Desktop,Pune,Success,None
TXN0434,CUST1882,2026-02-01,2438.89,Credit Card,Desktop,Bangalore,Success,None
TXN0441,CUST1229,2026-02-01,2264.27,Debit Card,Mobile,Pune,Success,None
TXN0752,CUST1456,2026-02-01,2294.08,Debit Card,Tablet,Pune,Failed,Network Error
TXN0417,CUST1579,2026-02-01,1175.44,Net Banking,Mobile,Pune,Success,None
TXN0233,CUST1505,2026-02-01,1154.48,Debit Card,Tablet,Delhi,Success,None
TXN2386,CUST1302,2026-02-01,1442.52,Wallet,Mobile,Bangalore,Success,None
TXN0156,CUST1200,2026-02-01,1514.99,Net Banking,Mobile,Bangalore,Success,None
TXN1509,CUST1695,2026-02-01,556.32,UPI,Mobile,Mumbai,Failed,Network Error
TXN2010,CUST1525,2026-02-01,2643.76,Debit Card,Desktop,Bangalore,Success,None
TXN2932,CUST1303,2026-02-01,1328.05,Credit Card,Mobile,Delhi,Success,None
TXN0418,CUST1800,2026-02-01,608.38,Credit Card,Desktop,Bangalore,Success,None
TXN2974,CUST1750,2026-02-01,1667.16,Credit Card,Mobile,Delhi,Success,None
TXN0082,CUST1775,2026-02-01,1941.48,Credit Card,Desktop,Chennai,Success,None
TXN1210,CUST1252,2026-02-01,2414.29,UPI,Desktop,Bangalore,Success,None
TXN2063,CUST1244,2026-02-01,816.45,Debit Card,Mobile,Mumbai,Success,None
TXN1731,CUST1417,2026-02-01,2849.38,Credit Card,Desktop,Bangalore,Success,None
TXN2751,CUST1915,2026-02-01,3407.96,UPI,Desktop,Pune,Success,None
TXN0830,CUST1234,2026-02-01,572.66,UPI,Desktop,Mumbai,Success,None
TXN2245,CUST1556,2026-02-01,655.36,UPI,Desktop,Pune,Success,None
TXN1694,CUST1054,2026-02-02,885.86,Credit Card,Mobile,Chennai,Success,None
TXN2074,CUST1358,2026-02-02,1415.36,Credit Card,Desktop,Hyderabad,Success,None
TXN2141,CUST1773,2026-02-02,4026.09,Credit Card,Desktop,Pune,Success,None
TXN0711,CUST1167,2026-02-02,734.7,UPI,Desktop,Hyderabad,Success,None
TXN0210,CUST1035,2026-02-02,771.37,UPI,Mobile,Chennai,Success,None
TXN2133,CUST1225,2026-02-02,767.02,Net Banking,Mobile,Bangalore,Success,None
TXN0899,CUST1386,2026-02-02,1341.96,Debit Card,Mobile,Mumbai,Success,None
TXN2433,CUST1827,2026-02-02,1680.56,Credit Card,Mobile,Delhi,Failed,Technical Error
TXN2458,CUST1583,2026-02-02,860.32,Credit Card,Desktop,Hyderabad,Failed,Technical Error
TXN2198,CUST1974,2026-02-03,4628.97,Credit Card,Desktop,Delhi,Success,None
TXN1955,CUST1775,2026-02-03,855.27,Credit Card,Desktop,Delhi,Success,None
TXN2288,CUST1865,2026-02-03,613.6,UPI,Mobile,Hyderabad,Success,None
TXN2852,CUST1961,2026-02-03,879.71,Wallet,Desktop,Delhi,Success,None
TXN0317,CUST1981,2026-02-03,1536.48,UPI,Mobile,Delhi,Success,None
TXN1866,CUST1575,2026-02-03,4437.27,Credit Card,Mobile,Bangalore,Success,None
TXN0880,CUST1857,2026-02-03,528.85,Debit Card,Mobile,Mumbai,Success,None
TXN1485,CUST1440,2026-02-03,719.05,Debit Card,Mobile,Bangalore,Success,None
TXN1466,CUST1197,2026-02-03,3370.66,UPI,Mobile,Pune,Failed,Network Error
TXN1454,CUST1664,2026-02-03,974.3,UPI,Desktop,Bangalore,Success,None
TXN1532,CUST1253,2026-02-03,2764.85,UPI,Desktop,Chennai,Success,None
TXN1228,CUST1311,2026-02-03,770.08,UPI,Mobile,Delhi,Success,None
TXN0344,CUST1928,2026-02-03,2051.46,UPI,Mobile,Hyderabad,Success,None
TXN0188,CUST1206,2026-02-04,313.92,UPI,Mobile,Bangalore,Success,None
TXN0066,CUST1387,2026-02-04,447.84,Credit Card,Mobile,Pune,Success,None
TXN2369,CUST1883,2026-02-04,1120.49,Credit Card,Mobile,Bangalore,Success,None
TXN1422,CUST1269,2026-02-04,715.55,UPI,Tablet,Mumbai,Success,None
TXN1018,CUST1794,2026-02-04,340.73,UPI,Mobile,Bangalore,Success,None
TXN0941,CUST1565,2026-02-04,766.1,Credit Card,Mobile,Chennai,Success,None
TXN1450,CUST1022,2026-02-04,1180.81,Debit Card,Mobile,Delhi,Success,None
TXN0117,CUST1719,2026-02-04,1520.36,UPI,Mobile,Mumbai,Success,None
TXN2702,CUST1951,2026-02-04,479.59,UPI,Mobile,Mumbai,Success,None
TXN2706,CUST1302,2026-02-04,1069.33,Credit Card,Desktop,Chennai,Failed,Technical Error
TXN2177,CUST1951,2026-02-04,786.88,UPI,Mobile,Mumbai,Success,None
TXN2403,CUST1956,2026-02-04,747.78,Debit Card,Mobile,Delhi,Success,None
TXN1285,CUST1281,2026-02-04,2797.88,Credit Card,Tablet,Pune,Success,None
TXN0617,CUST1633,2026-02-04,631.1,Wallet,Desktop,Pune,Success,None
TXN1005,CUST1373,2026-02-04,3234.66,Wallet,Desktop,Delhi,Success,None
TXN1074,CUST1960,2026-02-04,2008.15,Wallet,Mobile,Chennai,Success,None
TXN0161,CUST1047,2026-02-05,1387.49,UPI,Mobile,Delhi,Failed,Technical Error
TXN2536,CUST1358,2026-02-05,1599.06,Debit Card,Mobile,Chennai,Success,None
TXN0396,CUST1851,2026-02-05,1308.73,Net Banking,Mobile,Hyderabad,Success,None
TXN0085,CUST1205,2026-02-05,1629.88,UPI,Mobile,Chennai,Failed,Network Error
TXN1437,CUST1041,2026-02-05,650.85,Debit Card,Desktop,Bangalore,Success,None
TXN0003,CUST1860,2026-02-05,665.02,UPI,Desktop,Bangalore,Success,None
TXN0124,CUST1216,2026-02-05,681.56,Debit Card,Tablet,Delhi,Failed,Invalid Details
TXN1844,CUST1341,2026-02-05,1655.36,UPI,Mobile,Mumbai,Success,None
TXN2600,CUST1058,2026-02-05,995.72,Net Banking,Tablet,Chennai,Success,None
TXN2027,CUST1526,2026-02-05,1236.52,UPI,Mobile,Chennai,Success,None
TXN2884,CUST1640,2026-02-05,203.66,Net Banking,Mobile,Pune,Success,None
TXN1630,CUST1500,2026-02-05,1599.58,UPI,Desktop,Hyderabad,Failed,Insufficient Funds
TXN0648,CUST1973,2026-02-05,1335.96,Credit Card,Mobile,Hyderabad,Success,None
TXN2800,CUST1307,2026-02-05,2227.33,Wallet,Desktop,Mumbai,Failed,Network Error
TXN2390,CUST1083,2026-02-05,1233.33,UPI,Mobile,Pune,Success,None
TXN1442,CUST1294,2026-02-06,460.24,UPI,Desktop,Hyderabad,Success,None
TXN1599,CUST1435,2026-02-06,1433.91,Net Banking,Mobile,Chennai,Success,None
TXN1099,CUST1805,2026-02-06,1655.83,Credit Card,Mobile,Bangalore,Success,None
TXN1439,CUST1401,2026-02-06,3480.21,Net Banking,Mobile,Hyderabad,Success,None
TXN1281,CUST1424,2026-02-06,1148.96,UPI,Mobile,Delhi,Success,None
TXN0055,CUST1243,2026-02-06,1783.82,UPI,Mobile,Bangalore,Success,None
TXN2797,CUST1383,2026-02-06,3792.67,UPI,Mobile,Pune,Success,None
TXN2827,CUST1144,2026-02-06,1503.82,UPI,Mobile,Delhi,Success,None
TXN2862,CUST1584,2026-02-06,1990.42,UPI,Mobile,Chennai,Success,None
TXN0536,CUST1824,2026-02-06,1369.23,UPI,Mobile,Chennai,Success,None
TXN0034,CUST1313,2026-02-06,586.72,Credit Card,Mobile,Bangalore,Success,None
TXN2337,CUST1226,2026-02-06,631.92,Credit Card,Mobile,Delhi,Failed,Insufficient Funds
TXN2324,CUST1704,2026-02-06,2930.46,Debit Card,Mobile,Bangalore,Success,None
TXN2940,CUST1342,2026-02-07,205.71,Wallet,Mobile,Pune,Success,None
TXN1544,CUST1217,2026-02-07,1054.38,Credit Card,Desktop,Chennai,Success,None
TXN1403,CUST1884,2026-02-07,4296.67,UPI,Mobile,Chennai,Success,None
TXN0159,CUST1929,2026-02-07,1461.96,UPI,Tablet,Hyderabad,Success,None
TXN2685,CUST1230,2026-02-07,731.92,Credit Card,Desktop,Hyderabad,Success,None
TXN0540,CUST1320,2026-02-07,1485.42,UPI,Mobile,Hyderabad,Failed,Network Error
TXN0386,CUST1119,2026-02-07,901.72,UPI,Desktop,Mumbai,Success,None
TXN1246,CUST1630,2026-02-07,1934.96,UPI,Desktop,Delhi,Success,None
TXN1195,CUST1213,2026-02-07,1293.0,UPI,Mobile,Delhi,Success,None
TXN0917,CUST1172,2026-02-07,523.52,Debit Card,Mobile,Hyderabad,Failed,Bank Declined
TXN2359,CUST1976,2026-02-07,1180.49,UPI,Desktop,Chennai,Success,None
TXN1775,CUST1118,2026-02-07,721.79,Wallet,Mobile,Chennai,Success,None
TXN2632,CUST1946,2026-02-07,1666.62,Credit Card,Mobile,Hyderabad,Success,None
TXN1038,CUST1022,2026-02-07,1635.96,Wallet,Mobile,Bangalore,Success,None
TXN2302,CUST1830,2026-02-07,709.16,UPI,Desktop,Delhi,Success,None
TXN0937,CUST1142,2026-02-07,2106.79,UPI,Mobile,Hyderabad,Failed,Technical Error
TXN1984,CUST1085,2026-02-07,2929.17,UPI,Mobile,Chennai,Success,None
TXN0746,CUST1728,2026-02-07,335.33,Credit Card,Mobile,Hyderabad,Success,None
TXN0482,CUST1606,2026-02-08,481.84,UPI,Mobile,Bangalore,Success,None
TXN2186,CUST1331,2026-02-08,453.31,UPI,Desktop,Mumbai,Success,None
TXN1089,CUST1852,2026-02-08,470.73,Debit Card,Mobile,Bangalore,Success,None
TXN2395,CUST1386,2026-02-08,888.71,Credit Card,Tablet,Chennai,Success,None
TXN0633,CUST1703,2026-02-08,585.08,UPI,Mobile,Pune,Success,None
TXN1486,CUST1096,2026-02-08,1369.96,Credit Card,Mobile,Chennai,Success,None
TXN2277,CUST1294,2026-02-08,462.42,Net Banking,Mobile,Delhi,Success,None
TXN2320,CUST1917,2026-02-08,684.03,Net Banking,Mobile,Hyderabad,Success,None
TXN2945,CUST1890,2026-02-08,972.45,UPI,Desktop,Delhi,Success,None
TXN2878,CUST1593,2026-02-08,1154.17,Net Banking,Mobile,Delhi,Success,None
TXN1833,CUST1933,2026-02-08,1485.39,UPI,Mobile,Mumbai,Success,None
TXN1109,CUST1307,2026-02-08,490.23,UPI,Mobile,Bangalore,Failed,Bank Declined
TXN0926,CUST1228,2026-02-08,790.39,Credit Card,Mobile,Pune,Success,None
TXN2404,CUST1162,2026-02-08,683.64,Credit Card,Desktop,Mumbai,Success,None
TXN2958,CUST1050,2026-02-08,213.42,Debit Card,Mobile,Hyderabad,Success,None
TXN2001,CUST1989,2026-02-08,527.12,Credit Card,Mobile,Bangalore,Success,None
TXN2582,CUST1684,2026-02-08,1890.47,Credit Card,Mobile,Pune,Failed,Network Error
TXN1494,CUST1833,2026-02-08,2180.97,Credit Card,Desktop,Chennai,Success,None
TXN1167,CUST1050,2026-02-08,461.88,Debit Card,Desktop,Mumbai,Success,None
TXN0443,CUST1562,2026-02-08,1096.54,Wallet,Tablet,Hyderabad,Success,None
TXN2476,CUST1728,2026-02-08,673.09,Net Banking,Desktop,Chennai,Success,None
TXN1179,CUST1644,2026-02-09,3410.74,Debit Card,Desktop,Chennai,Success,None
TXN0275,CUST1806,2026-02-09,2558.48,Debit Card,Mobile,Bangalore,Success,None
TXN2613,CUST1331,2026-02-09,1087.29,UPI,Desktop,Hyderabad,Failed,Technical Error
